app_id,app_name,review_text,review_score,review_votes
255070,Abyss Odyssey,"First, the art of the game caught my attention and after watching a few videos, I decide to give it a try. I was a bit disappointed at first b/c I was expecting something else (something like Dragon's Crown). However, after a few more hours, I am hooked. The game system remind me of Japanese dungeon RPG where you lose your progress and items when you die, but in this game, you get to keep the level/skills, money, and souls/characters for vs mode. Many have complaints about this mechanic in the forum, but I think it works just fine. Also, the game is designed for multiple play-through, so don't expect it to be long to reach the final boss (took me about an hour on the first try). Just think of this game as Super Smash Brothers Melee type of game with a fun single player mode for collecting characters.  As for VS mode, I haven't try yet since I am still trying hard to convince my friends to get this game (they all are waiting for the next sale. Bunch of cheap asses). However, I hope the developer would tune/balance characters for the VS mode as time go by and hoping the game would be in FTG tournaments.",1,0
230410,Warframe,GRINDING....like eclipse is on it  pretty fun game none the less.   its a great time vampire if you're jaded of your other games.,1,0
44350,GRID 2,"i Was Surprised This Wasn't What I Call A Sim Racing Game. I Was Impressed by the type &amp; variety of cars&amp; that the tracks change on the fly during certain type races. Plus I like the customization.Certainly a game I might buy this weekend if the price is right,",1,0
219640,Chivalry: Medieval Warfare,"This is a 10$ game not a 25$ game, get it quick",1,0
273350,Evolve Stage 2,"Microtransactions coming out of every orifice.   This game just honeydicked plenty of gamers, gg.",-1,1
265930,Goat Simulator,"Given the price of admission, I can't think of many reasons to miss out on the best ostrich simulator I've ever played.",1,0
391540,Undertale,"Good game, bad community. Would reccomend trying it at least once",1,0
286100,You Have to Win the Game,So fun. Much retro. Very 8-bit. Wow.,1,0
211820,Starbound, Early Access Review,1,0
418240,Shadow Tactics: Blades of the Shogun,Game really similar to Commando but little bit less hardcore in difficulty (still really hard but you wont spend an entire day trying to figure out a level.).  Lot of objectives to do and some of them needs you to replay the map and kill targets a different way or avoid killing at all which gives you badges and achievements to unlock.   The enemies positions and patrols are really well made and you really have to act quickly to avoid detection. Sometimes you can drop rocks on their head and do some cool ''Accident'' types of death that are really funny when you manage to have a good timing.  Characters are different enough that you really want all of their different abilities in combat and use them wisely.  The attention to details is amazing and the mission environnement have a lot of variety.  So far so good i really enjoy it.,1,0
311480,Vertical Drop Heroes HD,"This a great game that's reminscent of other roguelikes except you're constantly going down. The only problem with this game is that it crashes all the time. This wouldn't be so bad if you could just pick up where you left off, perhaps at the start of the level, from when it crashed. Unfortunately it doesn't work that way. You lose your hero and are forced to reroll a new one as if they had died. This is immensly frustrating as it can take a while to build up a hero and advance through the 10 levels in the game. At most I've gotten to the end of the 6th level only to have a crash just as I beat the boss. The money you earned stays though but that's not really any consolation if you were doing a run to try and beat the game. In those situations you won't have all that much money because you'll have been spending it on one run only buffs at shrines.   As long as the game is this unstable I can't recommend it.",-1,0
225080,Brothers - A Tale of Two Sons,"Wow. What a tumultuous series of emotions this game puts you through. Although, to be honest, I have to admit that it's more of an interactive storybook than a game. The environment is georgous, the characters are likable, and the puzzles aren't too hard. I enjoyed every minute of this game and would highly reccommend it to anyone (even non gamers).",1,0
334040,Down To One,"If you really want to die, just buy this.",1,0
44340,Operation Flashpoint: Red River,"Codemasters disabled online features in this game, so basically, there is no multiplayer in Dragon Rising or Red River. Also the FOV is horribly small.  Go play ArmA 2 instead.",-1,0
237890,Agarest: Generations of War,Decent game and fun. It reminds me of all the old school JRPGs I used to play on the playstation.,1,0
275850,No Man's Sky,"This game is everything i wanted, it just does it soooo good. There was a performance issue the first day, but i fixed it by reinstalling the game on my SSD instead of HDD. Not much more that i can say. For me 10/10. You might think Im biased, but in fact i just knew what this game would be, and was looking forward to such a game.   10/10",1,0
105600,Terraria,"This game Is a great choice of $10. I honestly think it should be worth more. It provides countless hours of fun, and you can even install mods when your done with the difficult bits of expert mode. I would definitely reccomend this game, and would definitely say that it has tons of replay value.",1,1
204100,Max Payne 3,fun game with a nice story,1,0
252490,Rust, Early Access Review,1,0
322920,theHunter: Primal,"Just like it's ancestor, theHunter, theHunter: Primal delivers. Once again with the ambient and good environments they have managed immerse me into the world. If you played theHunter and you thought it was challenging, man are you in for a rude awakening. This game is fun and I get so into it it frustrates me dying sometimes. But as the game has progressed thus far they have truly given a good experience. And do not worry, this is not like stomping land, trust me its made by the people who made theHunter, it's gotta be good bruh!  Has Dinosaurs 10/10  Dinosaur and Environment Textures 8/10 (Has and Will Start To Improve)  Game Immersion 10/10  Challenging 10/10  Had Glitches That Made Me Die Laughing 10/10  Overall Score 96/100   ",1,0
239140,Dying Light,"Didnt know I owned this dlc? Did it come with it from the following. Don't see where I can access it or the DLC, so maybe a error.",1,0
251730,Legend of Grimrock 2,"Not as cozy as the first part, but great in all other aspects. I had a great time and would recommend this gem to anyone. Great visuals, great battles, great sounds.  10/10",1,0
22320,The Elder Scrolls III: Morrowind,'Stand up... there you go. You were dreaming. What's your name?',1,0
65800,Dungeon Defenders,the best tower defense game ever it combines mmo aspects whilst perfectly implimenting tower defense. 'makes my cringle tingle.',1,0
22330,The Elder Scrolls IV: Oblivion ,It's an oldie but a goodie. Once one gets past the graphics they see that it's an awesome game. A storyline that rivals a Hollywood blockbuster.,1,0
391540,Undertale,"This game is amazing, I love all that they did to it and it is just the next big things for rpg games. Ever heard of a miracle? This game is one.",1,0
412740,Audioshield,"I tend not to listen to music very much and had a tiny collection of music until I started playing this. Now, it's all I can do to find more and more tunes. Just so I can punch it all.",1,1
221100,DayZ, Early Access Review,1,0
301520,Robocraft, Early Access Review,1,0
218230,PlanetSide 2,"Started great, then fell apart; -Huge server lag issues -Massively imbalanced teams -Devs work on making stupid items rather than fixing bugs -Dev work cycle hugely delayed from what they initially had planned -Hacking was never dealt with. Would have people teleporting around the map for hours before the mods would stomp on them. -Declining player base. Server merges within months of the game starting.",-1,0
230410,Warframe,"It's a good game, it's grindy, it's unfair, although i recommend it to new players.",1,0
206420,Saints Row IV,"Best, Game, Ever even tho its full of weird ♥♥♥♥, ITS THE BEST GAME EVER",1,1
252950,Rocket League,Nice game!,1,0
287700,METAL GEAR SOLID V: THE PHANTOM PAIN,Best game i played in 2015. Must play. 10/10 every day,1,0
49600,Beat Hazard,"Listen to your music while shooting down hundred of spaceships. Everything comes with a bunch of light effects that will burn your eyes and provoke epilepsy. A must have to anyone who loves shooter, music and seizures",1,1
237990,The Banner Saga,This wasn't what i expected and i don't enjoy the turn taking elements. The story takes time to read too and is a little boring if i'm honest. If you like turn taking games with a historical feel then this is the game for you.,-1,0
427520,Factorio, Early Access Review,1,0
250620,Among the Sleep,"2 hours of a simple yet powerful story. The developer has put a ton of love into this, and it is a resounding success. Would love to see a rebuild of this game for VR, I really think this kind of story telling is made for it. 9/10",1,0
113200,The Binding of Isaac,Wickedly fun indie game! Definently worth the buy!,1,0
482390,The Night Cafe,"Really nice experience that I recommend to all Vive Owners. I loved to be able to see all the little details of the painting, specially when you look out of the window and gaze towards the sky. A good choice of music enhanced the whole scene.  I would certainly use this for demoing the Vive to non gamers, so they can see how virtual reality can be used for many purposes, like learning and helping people approach the universe of an artist. My only nitpick is that sometimes you don't know if you can acces the area behind a closed door, even when you are in front of it, and the basement seems glitchy from a distance (though maybe that was intended to hide the little easter egg downstairs).",1,0
620,Portal 2,Its good - 9/10,1,0
252950,Rocket League,Great game to play with friends.,1,0
218640,Lucius,"I enjoyed this game. You're on a pretty tight leash and can't do things creatively, but each person has a specific death with an absurd cutscene. Sometimes its quite difficult trying to figure out what to do and you'll find yourself running around the mansion for a long time looking for a small item, but you eventually figure it out. I had fun playing this and would recommend it. Not the best game out there, but worth it, especially if it goes on sale.",1,0
440,Team Fortress 2,Hat hathat 2,1,1
330830,Tales from the Borderlands,"This long adventure that you go through is just AMAZING! The story is just so detailed and the coversations between all the characters is just so fluent and really humorous! That's why im nominating this game for the 'Best Humorous Story Out There' award. TELLTALE and 2K did an phenomenal job on this game and so did the voice actors, Therefore, this game is getting a 10/10 from me.",1,0
329970,KeeperRL, Early Access Review,-1,0
394310,Punch Club,"It's gameplay gets repetitive and therefor makes the game feel too long, but it redeems itself with it's asthetic and attempt at pop culture references.",1,0
365590,Tom Clancy's The Division,"I've actually played this game at first on PS4, and what a wreck it was at the start. Not only was it locked at 30 FPS on consoles, Microsoft had an exclusivity deal with Ubisoft. This meant that PS4 players had to wait a month before actually getting any DLC and/or updates. Glad I switched to PC and will not be going back. (PSN sucks. And it's stupid).  I've been a player since the game was released and what a bumpy ride that was. I remember participating in the Firearms/Stamina meta of 1.0, the Sentry SMG meta of 1.1, and so on. It was very fun back then, and is even more so now.  1.4 has finally made the game balanced not in only PVP, but in PVE (mainly focused on PVE though). No longer do you require to have a Tanktician to carry you through content, no longer do you require Smart Cover to even  try  Challenge mode.  You want to be that guy that carries around a Flame Turret in PVE? Go ahead! There's a dedicated Gear Set for it. Want to use a Ballistic Shield to be a tank? Do it! As of 1.5 there's a Gear Set for it! Want to place down your Mobile Cover to provide more opportunities to take cover? Use it! (Please don't. AI fires at you and not the cover making it useless. They also walk around you a lot. I've personally tested this and it is  very  underwhelming).  There is so much diversity in this game now! No longer will you get melted by an SMG, now it's a shotgun or LMG. (As of 1.5 it is now Assault Rifles due to Armour Shred being in PVP). Shotguns are viable. LMGs are viable. Pistols are viable. SMGs? They kinda suck now, but are still fairly viable. Skill builds are even worth it now. I've been personally using the broken Smart Cover + Overheal + Triage in 1.2 before it became popular. BFB Sticky bombs are now  viable  for PVE content along with Seeker Mines. How awesome is that? (Explosions are now everywhere. It's like Micheal Bay was given the ropes to the skills in the game).  The developers actually listen for once and if you have this game on PC you get the added bonus of participating in a PTS for future updates. This means that you will get to try out patches before it is released and this will let the developers know what works and doesn't and they will balance them accordingly.  If you want to play a loot-based Action-RPG that will make you grind for hours on end for a goddang vest that's chance is probably 5% of dropping along with some RNG sprinkled on top that makes you even more frustrated when all of the rolls suck and even then the rolls don't coincide with whatever build you're trying to get and even then when you try to reroll the stats the RNG is even worse and all it gives you are the lower ends of the rolls on and   FOR CRYING OUT LOUD JUST GIVE ME THE ARMOUR STAT! THERE'S ONLY FOUR THAT CAN ROLL AND ALL YOU GIVE ME IS HEALTH, EXOTIC DAMAGE RESILIANCE AND PROTECTION FROM ELITES?   ...I love this game.  Try it out. If it ain't your cup of tea, feel free to look elsewhere. If you like it, welcome to The Division, Agent.",1,0
221100,DayZ, Early Access Review,-1,1
227300,Euro Truck Simulator 2,Prepare for Anything!  Probably the best FPS game of 2014. Insane 720p Graphics and wicked sick alien invasion mechanics. Prepare to truck around the uinverse in this epic tale of true love and companion.  Now with extra speedbumps (DLC needed).,1,0
8190,Just Cause 2,Used to be a really fun game but now I can only play for around 10-20 minutes then it will stop responding and crash.,-1,0
107410,Arma 3,"Quality game; would recommend 10/10. definetley got my money's worth with this game with over 1000 hrs played this is hands down one of the best military sim/shooter games I HAVE EVER PLAYED. There are so many different game modes and mods to play/ you'll find yourself renewing you interest in the game. There is always something to do, and something to play, and the ArmA community is fantastic. The mods/ game modes I've enjoyed the most in this game were Altis life, Wasteland, King of the Hill, TacBF, and so much more. Best looking graphics for a game on the market, and is well optimized too. The developers are STILL putting in content far after the release of the game, with many overhauls, and new game mechanics to keep the game fresh and excitiing. Buy this game, you won't regret it.",1,0
383120,Empyrion - Galactic Survival, Early Access Review,-1,1
70,Half-Life,This game is just amazing. Nuff said.,1,0
209000,Batman™: Arkham Origins,  this is not like the originals from rocksteady... and its glitchie as hell -_-,-1,0
232810,Godus, Early Access Review,-1,0
374320,DARK SOULS™ III,"For the third year in a row, the studio has pulled it off, and Dark Souls 3 remains a deep, complicated, fascinating experience. Newcomers can jump in, old fans will experience lots of ties to the previous games both visually and lore wise, and if this is indeed the final Dark Souls game in the series, it went out with its monster arms swinging high! It’s fitting that the end would come like this, not dead and buried but at the pinnacle of its hollowed life.",1,0
228260,Fallen Enchantress: Legendary Heroes,"If you remember Master of Magic fondly, this is a great game for you. If you like the idea of heroes slaying monsters, levelling up and leading small armies, this is a great game for you. If you have Fallen Enchantress already, you can upgrade to this on a good sale.  Downsides? No real Single Player campaign. Its all skirmish, all the time. If this is not a problem, this is a great game for you.",1,0
22340,Call of Cthulhu: Dark Corners of the Earth,Innsmouthians aren't equal.,-1,0
203160,Tomb Raider,Awesome storyline and loads of fun!,1,0
313740,Sakura Spirit,"Sakura Spirit is an indie Visual Novel (henceforth abbreviated VN) developed by Winged Cloud and published by Sekai Projects. It's a short go, as completing it won't take more than a couple of hours. Sakura Spirit is a fan-service laden VN that follows the story of a young man, Gushiken Takahiro, who falls asleep in a shinto temple and awakens to find himself in a fantasy, spirit filled version of medieval Japan. Takahiro must find a way to his own world by helping the denizens of the one he finds himself in. The review:  Breakdown: Graphics: 8/10 Very pretty stills, good character design and overall quality artwork.  Sound: 5/10 Pretty standard VN stuff. As frequently seems the case with VN's, some nice pieces that get badly overplayed.  Story: 1/10 Not really much here. No interaction (only one choice to be made in the entire playthrough and it has no effect on story). Story is only modestly interesting and took me several sessions to power through out of general boredom. Personal preference note: I don't like games that are ostensibly set in Japan with Japanese characters but use American/Western references (pop culture, etc...). It just feels like it takes you out of the setting too much. That phenomenon is somewhat prevalent here.  Charcters: 4/10 Some interesting characters with interesting interactions, but generally standard VN fare. Too many characters are one dimensional and forgetable.  Replayability: 1/10 Not gonna go through this one again. There is technically a branching path, but as stated early, it makes no difference in the story itself. The story is simply not interesting enough for me to want to read it again.  Overall (average score of all categories): 3.8/10 Ouch. Skippable by almost any standards as it doesn't hold much appeal for anyone except those looking for some eye candy. The backrounds and character designs are very pretty and some of the soundtrack is quite good (if a bit overdone), but the lack of story, length and replayability means that paying for it is hard to justify.",-1,0
4000,Garry's Mod,I built stuff and someone threw it at me.... 10/10,1,0
397500,Labyronia RPG 2,Don't bother with this one no matter how cheap it is.  You can copy/paste my review of the first one here. It has all the same shortcomings and cliche story.  The thing that stands out as worse than the original is that the first 2 areas of the game are filled with ghosts that you cannot hurt. If you find yourself in combat with them you have to take damage for 2 turns until they give you the option to run. And if you aren't paying attention you hit the button to keep fighting and waste 2 more rounds as keep fighting is first in the list. It's the beginning of the game and that is a terrible way to sell it.  Do not buy this game.,-1,0
265550,Dead Rising 3,"Great game, Feels like a true sequel to the fantastic Dead Rising on the 360 controls great, though it has sub par graphics, so basically Dead Rising only improved, f I saw this back then my mind would be blown",1,0
107410,Arma 3,Best Military Simulation Game Ever!,1,1
224540,,Best game ever game of the year in my book ,1,0
364360,Total War: WARHAMMER,"Writing this I'm not at all done with the game, but that's just because there's so much replay value and fun to be had playing around with the different factions (and they're very different indeed), tactics and most importantly the mods!  The developers have embraced the mod scene from the start and it's resulted in a game that you can tailor in a vast number of ways to adjust it to become what you prefer, something which is only going to get better as more mods are made.  If you liked earlier TW games, this is one of the best of the series. If you're a Warhammer fan, this is one of the best adaptations of that world I've ever seen. If you have no experience with either, but like grand strategy, consider giving it a shot. It's a very good game on its own and many things can be changed with various mods, in case something isn't to your liking.",1,0
11450,Overlord,"This is a fun RPG for its fun combat system, just sit back and let the minions do the work.",1,0
292030,The Witcher 3: Wild Hunt,"Sex, Violence, decision making, and even more sex. Everyone's ideal rpg",1,0
496920,,"There's something shiny just out of reach, but it's not this gem. Moirai is free and it took me fifteen minutes to complete. It's something worth being a part of.",1,0
335300,DARK SOULS™ II: Scholar of the First Sin,"This game sucks as bad as vanilla Dark Souls 2, but at least they fixed equipment breakage.",-1,0
248820,Risk of Rain,"Fun and simple game with some acceptable graphical bug and bad graphical option: with the latest update if you have a 1920x1200 display, like i do, you will get a window where you play and a wide black frame all around it. I hope the developer will fix that.  Update (21/12/2014): the black frame problem is fixed but it still has some annoying bugs, e.g. if you jump from higher distance to the ground, especially in the corner, you can fall through it.",1,0
326480,If My Heart Had Wings,this game makes me sad because i know none of this can be a reality  but still a great visual novel if not the best,1,0
244030,Take On Mars, Early Access Review,1,0
292030,The Witcher 3: Wild Hunt,"Witcher 3 is definitely the game of the decade.   It's the most captivating rpg out there.   Buy it, play it, and play it again.   It never gets boring.",1,0
292030,The Witcher 3: Wild Hunt,The best RPG in the world. Really is.,1,0
9350,Supreme Commander,Great and number 2 is even better,1,0
255710,Cities: Skylines,"This game is very fun and addicting! Very much like Sims City, but still has unique feel to it. Mechanics are farily easy to understand and building your city is very enjoyable. Definitly reccomend.",1,0
42910,Magicka,"Mix spell combinations in story and versus modes, good fun with a comedic take on the genre. No levelling up though I'm afraid :-(",1,0
108600,Project Zomboid, Early Access Review,1,0
242760,The Forest, Early Access Review,1,1
223750,DCS World Steam Edition,"For the absolute best in combat aviation simulation, DCS is in a class of it's own. As a general flightsim it is in a class of it's own.  It does however require vast amounts of practice, and a decent controller setup.",1,0
391960,Super Mega Bob,"Disclaimer: The review key for this product was provided by the developer free of charge.  Check out this review and others at Nouse Gaming:  http://www.nouse.co.uk/muse/gaming/  ------------------------------------------------ Maybe I just haven't given this game enough of a chance. Maybe as Super Mega Bob continues it begins to unravel into an epic tale of love and loss with excellent mechanics and level design. Maybe it's a clever twist on the genre that you only find out several hours in (like Spec Ops: The Line). But if somebody who's almost professionally obliged to give the game at least an hour or so of play can't face anymore after about forty minutes you're doing something wrong.  The opening cutscene is a sweet if generic tale of some idealised world torn apart by some kind of explosion. You (as Bob) with your new pair of hands set out to find your best friend and lover. There's a lot of story strewn throughout the levels which you can find but again it's mostly fairly generic and uninteresting.  The game play has you floating around a world either killing 'x' enemies or collecting 'x' coins before reaching the end of the level. Enemies mostly ignore your existence and are more like obstacles to avoid and with the added time slow avoiding their bullets is easy. Not only this but almost immediately I found that my range far exceeded any opponents so I could easily sit back without risk. The game is shaken up a bit with the bosses and mini-bosses and these present the main challenge in the game, despite this they don't really add much only needing to avoid more difficult bullet waves and taking more damage.  The game seems to have a fairly in-depth upgrade system which is almost completely unneeded. You can both craft and get upgrades as drops which are mostly fractional upgrades to your speed, attack and range. However these RPG like upgrades just don't match the platformer but not really style of the game. The sound design also swaps between being boring and outright annoying. Many of the sound effects are ear splitting and the music tinny and annoying such that I turned off the sound after only a few levels.  The real moment that made me quit out was when I reached a room where I needed a bomb to reach the end of the level. However I had no bombs on me nor were any present in the room. In order to clear it I'd need to back track to a previous level pick one up. This kind of backtracking was simply something I wasn't prepared to do and probably means that there is more of it further in the game.  Super Mega Bob feels like someone's first project, and maybe it is! But if that's the case this game belongs on sites like congregate for free not on steam even for the relatively low price of just over £3. ",-1,1
620,Portal 2,"AWESOME GAME! There's co-op, singleplayer (of course) and even A LEVEL CREATOR!!! AWESOMEST GAME EVER!!!!!!!!!!!!!",1,1
22370,Fallout 3 - Game of the Year Edition,"This is me NOT recommending his game. It is full of bugs, crashes constantly, and is quite boring on top of it. I would LOVE a refund, but these cheap basards wont give me one. So hopefully I can spare other people from dealing with this crap.",-1,0
214950,Total War: ROME II - Emperor Edition,"Another great addition to my favorite game series. Although it did start with a rocky start. This game doesn't live up to the full potential of the original Rome game or even Shogun 2, but it is still a good game. I would still recommend it due to the upped mechanics like more units and such. The city expansion they added is a nice feature that I have yet to fully enjoy due to my lack of playing the game.  Graphics: 8 - Looked horrible at first, but fixed after later patches Sound: 9 - Very good sound Gameplay: 8.5/9 - Good gameplay, was fixed with patches Story: 9 - You can create your version of Rome!",1,0
224440,Folk Tale, Early Access Review,1,0
391540,Undertale,Such a beautiful game with spahgetti &lt;3,1,0
247950,Sacred 3,"I would go to my Cousin's house and take my laptop so i can play Sacred 3 on xbox and he plays Witcher 2 on my laptop,and we had so much fun playing and staying awake all night for Sacred 3 coop on xbox,all this happened on the summer vacation June 2015 so today 25th of November 2015 i decided to get this game on pc,and here's my review of this pc version of the game.  POSITIVES *Nostalgia hit me so hard in the head when i played this game and i remembered them good ol' days.  *Decent enviroment design.  *I liked the classic arcade feel of the game overall.  *Decent looking skill animations.  NEGATIVES -The Audio is so ♥♥♥♥ing bad that it broke my headset,internally ofcourse.  - It clearly says FULL CONTROLLER SUPPORT on the store page,but when i plugged my controller it didn't work at all and no the problem isn't my controller because its fully functional on other games.  -Same case with the controller,Mouse doesn't work sometimes.  - I did mention that the skill animations are decently looking on the pros section but the actual combat itself is all button mashing and gets repetitive really ♥♥♥♥ing quickly  - You can't play on Fullscreen,it just doesn't work even if you go to settings and enable fullscreen and highest resolution  it's still in windowed mode.  * The voice acting is so bad and the charecters try so hard to be funny and they're not. not at all  Refunded and im not going to talk about the sacred 2 genre migration,im not going to ♥♥♥♥ing do it.",-1,1
8870,BioShock Infinite,elizabeth is hot,1,0
377160,Fallout 4,The first bethesda game i've played I just completely left midway through. Really boring.,-1,0
334230,Town of Salem,"This game is so much fun. Use your powers in game and in your brain to try to figure out who is mafia, who is a serial killer, and who just wants to get hung.   Also, if you get medium, prepare to die first night. The curse of the medium is strong.",1,0
253650,Sparkle 2 Evo,♥♥♥♥,-1,1
252490,Rust, Early Access Review,1,1
208650,Batman™: Arkham Knight,They fixed the ♥♥♥♥ing game. Finally I can enjoy this living comic book.,1,0
204450,Call of Juarez Gunslinger,♥♥♥♥ing cool game!!!!,1,0
48700,Mount & Blade: Warband,Why are you reading this review??? You should have already bought the game,1,0
379720,DOOM,Just wow. DooM Its back. I played Doom 1 on my school computer network almost every day till quake. This Doom Thou wow I havent reallly played campaign that much but wow. MultiPlayer is pretty amazing It needs a little more balancing. But other then that its pretty great DOOOOOOOOM!!!!!! Amazing definatley A recommend.,1,0
375230,"Warhammer 40,000: Eternal Crusade",Pro: Space Marines  Con: No Tau,1,1
19900,Far Cry 2,Great game !,1,0
252030,Valdis Story: Abyssal City,Very solid 2-d Metroidvania game. Love it!,1,0
22380,Fallout: New Vegas,when the compatibility is that bad but you want to play,1,0
50,Half-Life: Opposing Force,DO NOT BUY THIS GAME IF YOU HAVE WINDOWS SEVEN OF ABOVE IT LAGS HORRIBLY ,-1,0
359610,Assassin’s Creed® Chronicles: India,"In this game, there are no Designated ♥♥♥♥♥♥♥♥ Streets in India.  10/10 Would use a toilet again.",1,1
8870,BioShock Infinite,A story of a very angry genderfluid non-binary two-spirit panda bear majoring in queer theory.   10/10,1,0
285330,RollerCoaster Tycoon 2: Triple Thrill Pack,"Do you mind terraforming a crater with primordial life into a capitalist playground? Do you enjoy damming natural wonders like Victoria Falls to build a quick cashgrab? Well this game is for you, when I played this game as a kid, I never noticed that mission summarys are hilariously unethical, not to mention how many hours I had put into this game before, and soon now.",1,0
214560,Mark of the Ninja,"its pretty cool so far.. but its not worth 15 bucks, and it feels like a game you can play on your internet browser... i got it for 3 bucks, and i still dont feel like its worth it lol  it looks like you can get better upgrades and stuff but mehh",1,0
254700,Resident Evil 4,This game is not small time.,1,0
570,Dota 2,THIS IS A VERY FUN GAME,1,0
55230,Saints Row: The Third,hells yeah,1,0
332500,GRAV, Early Access Review,1,0
231430,Company of Heroes 2,The first one was way better. Buy that instead.,-1,0
454650,DRAGON BALL XENOVERSE 2,Great continuation from the first game. More focus on story. A ton of PQ missions (I'd say too many tbh). The game is packed. Only problem I had was the lack of new maps and characters. As well as the limited amount of strike supers and ultimate they give you. Other than that the game was great. I'd say the story is 10x better than the first game. And seeing your character from the first game is really awesome.,1,0
242860,Verdun, Early Access Review,1,0
214490,Alien: Isolation,Quite simply the best experience I've ever had playing a game and I've played a lot. PC is the best version although its great on everything. Can't recommend it enough.,1,0
203160,Tomb Raider,Yes yes yes. Everthing you could want in a game,1,0
356670,Spooky's Jump Scare Mansion, Early Access Review,-1,1
304050,Trove,Man Is This a Amazing Game I Love It And Its Free,1,1
94400,Nidhogg,Wow. So fencing. Much hype.,1,0
335670,LISA,"The only thing this game has going for it is its story. The writing is actually pretty well done. It can successfully make you feel uneasy, scared, sad, and any other number of emotions. The dark humor is also well-written (for the most part).  Unfortunately, the good writing of the game are muddled with terrible, TERRIBLE design choices from a mechanics perspective. In my opinion, these aren't just mechanics that could be done better or aren't great; they are actively detrimental to the experience. The game is so far up its own ♥♥♥♥ in respects to the dynamic, unpredictable random events. When sleeping at a campfire (how you restore HP and SP in the game), various random events can happen. At first, these are harmless and even give the unnerving feeling that you are never quite safe in the game. One of the first instances of these campfire events comes when you wake up, and there is an insane man standing over you, staring at you. While this idea starts off pretty neat, it eventually degrades into pure RNG ♥♥♥♥♥♥♥ttery. I'll wake up at the campfire only to see that one of my party members has abandoned me (never to return), or has been captured by a group of hoodlums. Rather than recruit a new party member and spending an hour leveling him up, or going to retrieve him from the hoodlum base, it's a hell of a lot easier to just reload to the last checkpoint (sometimes a 10 minute loss) and try my luck with the terrible campfire roulette again. These unforgiving and time-wasting perma-loss mechanics also appear in the form of a 'death' status effect (in which the party member is dead forever). This isn't 'challenging', it's an incentive to reload your save and infuriate you further. Now I get this is supposed to be done to be a reflection of the game world and how unrelenting it is, but it's ♥♥♥♥ing tedious.  Traveling in this game is done from a 2-D, platformer-esque perspective. In reality, there's nothing platformer about it. You hold right or left and occasionally climb ropes the developer put there to break up the monotony. That's all there is. Now, I would be alright with this if there was some interesting music or setpieces to hold my attention while I hold the right arrow key. But there isn't. Environments aren't varied; tiles are reused with nothing more than a simple pallette swap or different shading. The music is either extremely repetitive (I'm talking what sounds to be 20 second loops), extremely grating on the ears, or nonexistent. So, the traveling in between points of interest is boring as ♥♥♥♥. How does the developer account for this? Why, he makes it so that if you walk off the edge of a cliff, it's an instant game over! So just when my eyes are glazing over because I haven't done anything that can be considered a part of a game in over 15 minutes, a curveball is thrown my way when the platform I've been walking on drops off suddenly and I fall off. Nice.  As far as the battle system is concerned, it's Earthbound. Not bad, but nothing to write home about. You usually end up spamming the most powerful attack and/or one particular attack that causes tripping.  The game is also terrible at directing the player. The progression structure makes you go to three main areas, which is just a mountain composed of a lot of doors or crevices you enter (usually around 8). Which of these doors or crevices progress the story and which ones are setups for ♥♥♥♥♥♥ 'ha ha, I made you waste 10 minutes of your time' jokes, you ask? The answer is: there's no way to know. You just try all the doors and after a couple of dead ends, you get your answer.  After my 20th time falling off a cliff and getting a game over, I just looked up the ending on youtube. It's a shame the rest of the game is so bad, because the story and ending are well done.  inb4 I get 1000 downvotes for expressing dissent with this game",-1,1
270880,American Truck Simulator,"I have nothing bad to say about this game, I love it.",1,0
323450,Alphadia Genesis,"I quite enjoyed this game, mainly because of character interactions. While I found some of the characters' logic to be a bit contradictory (particularly the main protagonist) it was a fun, not-particularly-brain-draining game to unwind with. The gameplay was enjoyable if you don't want to think too hard and I had fun levelling up the characters to unlock more of their 'break' skills. Looking forward to seeing other Kemco games on Steam.",1,0
216150,MapleStory,fun for a free mmo,1,0
107100,Bastion,"You play Kid who sets out on a mission to restore a land to which is once was. The story is what makes this one of my favorite arcade games. It is so immense and is unique is so many ways. This game extremely well done.   The artwork is fantastic and the gameplay is just astounding. The game mechanics are so great, they are fairly simple and easy to grasp hold of. The narrator for this game is extremely talented, his voice is so pleasant and fits the game perfectly.   The weapon system allows you make many weapon choices and combinations as well as certain and unique properties to go with those weapons. From a simple two handed hammer to what is basically a shoulder cannon that obliterates anything, the weapon system truly is amazing and fun to play around with. It also lets you choose between many traits as you progress in level. The game also provides mini challenges for each weapon which if you complete the assigned task you will rewarded with special items and secret moves for each weapon.   The characters in this game is also what dragged me into this amazing game. Each one of them, even the enemies, are unique in their own way and their diffifulcty can be increased through the use of Idols which give enemies new abilities or a boost in health, damage, or their mechanics during battle.   Another thing that I found neat about Bastion was that after you beat the game you can start the game from the beginning, but this time you will start out with the level your last playthrough, skills, weapons, and Idols. Overall this game is definitely a 10/10 for me.",1,0
307780,Mortal Kombat X,There's the game and the publisher.   The publisher,-1,0
570,Dota 2,"Only one level, so it's fun for 5 minutes I guess",-1,1
244850,Space Engineers, Early Access Review,1,0
218230,PlanetSide 2,Not entertaining! Good for people who can waste time by roaming here and there.,-1,0
220780,Thomas Was Alone,"Hah, fantastic game! The story is beatiful. Even if its only squares and rectangulars I LOVED IT! +1",1,0
